Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue,Expenses,Net_Profit
3931,2021-09-06,8.4,34425,797.18,92.86,29.88,919.92,74.17,845.75
3932,2019-06-22,10.7,72327,51.68,46.3,21.28,119.26,50.63,68.63
3933,2022-09-12,10.3,14854,52.15,900.0,11.75,963.89,67.28,896.61
3934,2023-10-08,8.5,4679,63.01,41.53,42.1,146.64,71.46,75.18
3935,2021-12-22,7.7,3342,82.83,310.76,13.78,407.37,81.87,325.5
3936,2022-01-01,5.3,42783,135.59,36.93,13.0,185.53,26.36,159.17
3937,2021-02-01,12.1,599,163.88,137.91,144.0,445.79,62.44,383.35
3938,2023-07-18,6.6,66898,74.49,32.03,300.0,406.52,33.52,373.0
3939,2022-10-30,6.4,13719,56.93,118.78,12.35,188.05,56.17,131.88
3940,2020-09-24,1.0,10586,90.67,40.35,13.78,144.8,55.27,89.52
3941,2023-03-12,12.4,2284,1500.0,456.41,47.16,2003.57,54.77,1948.8
3942,2021-02-25,7.6,203,90.81,85.31,20.13,196.25,108.38,87.88
3943,2021-07-31,5.7,11651,164.64,56.85,16.48,237.96,64.9,173.07
3944,2021-10-08,13.5,82726,104.61,32.85,37.66,175.11,64.55,110.56
3945,2020-02-02,2.0,3217,183.91,54.56,13.74,252.21,61.01,191.2
3946,2022-02-17,4.2,457,92.16,816.09,18.73,926.98,77.17,849.81
3947,2021-07-22,4.0,1672,185.8,900.0,81.85,1167.66,56.88,1110.78
3948,2022-12-31,9.4,141547,155.49,32.57,18.16,206.22,90.06,116.16
3949,2020-11-06,8.2,22860,60.03,38.89,15.5,114.43,62.67,51.76
3950,2021-07-24,8.5,8263,138.5,148.41,13.47,300.39,76.33,224.06
3951,2020-04-09,11.0,7837,98.67,35.99,22.91,157.58,21.45,136.13
3952,2019-10-13,8.4,436,242.44,44.47,18.06,304.96,26.66,278.3
3953,2019-09-22,8.4,95176,128.31,52.19,11.84,192.33,31.43,160.9
3954,2019-11-16,1.8,17111,66.44,71.15,20.23,157.82,63.07,94.75
3955,2020-11-03,8.9,17780,123.43,63.85,16.19,203.47,43.66,159.8
3956,2022-10-31,4.9,3777,97.64,47.63,102.29,247.56,31.92,215.64
3957,2021-03-30,8.8,791,122.94,54.01,40.08,217.03,58.24,158.79
3958,2019-03-30,9.3,1132,70.14,34.96,12.11,117.2,58.22,58.99
3959,2023-08-05,10.2,2517,88.84,31.03,15.69,135.56,58.5,77.07
3960,2022-05-11,15.9,5692,61.78,71.63,104.3,237.71,62.63,175.08
3961,2021-03-31,13.0,84279,88.72,428.85,17.46,535.04,58.04,477.0
3962,2023-10-29,11.9,8970,65.84,464.28,13.14,543.26,91.98,451.28
3963,2021-09-27,6.0,19418,138.16,368.6,26.25,533.01,82.09,450.92
3964,2019-11-30,14.9,12965,86.0,42.07,10.17,138.23,80.75,57.48
3965,2019-08-10,9.1,6502,64.21,59.78,16.64,140.64,43.46,97.18
3966,2019-02-10,14.9,7206,84.26,43.55,228.66,356.48,79.96,276.52
3967,2023-09-28,10.2,6307,89.55,46.79,201.13,337.47,11.6,325.87
3968,2019-03-09,1.0,4836,60.98,34.46,21.1,116.53,68.65,47.88
3969,2021-09-14,10.8,279832,59.58,85.85,30.79,176.23,75.05,101.17
3970,2023-12-05,9.1,14799,68.24,45.38,22.03,135.64,98.25,37.39
3971,2020-05-28,6.6,133575,94.03,257.74,88.16,439.94,52.96,386.98
3972,2023-07-19,9.6,1111,292.74,95.95,10.49,399.19,44.52,354.67
3973,2023-07-04,7.8,5415,127.43,271.72,23.61,422.76,18.65,404.1
3974,2023-06-10,9.3,17901,76.88,167.59,201.38,445.85,36.64,409.21
3975,2023-07-14,6.8,2896,71.18,46.39,58.1,175.67,50.04,125.63
3976,2022-02-24,7.8,1906,148.34,40.84,27.74,216.92,60.91,156.01
3977,2022-07-02,6.5,8817,109.58,100.8,16.35,226.73,35.68,191.05
3978,2020-11-25,6.4,11501,555.19,123.32,15.42,693.93,57.53,636.4
3979,2021-11-05,8.4,9277,57.56,63.73,18.5,139.79,56.36,83.44
3980,2020-04-21,10.0,8113,109.38,43.91,43.08,196.38,55.29,141.09
3981,2021-12-21,4.4,4709,59.46,45.41,23.55,128.42,63.08,65.35
3982,2021-05-30,7.1,6167,80.48,97.35,14.87,192.7,77.53,115.17
3983,2020-03-07,7.4,25454,351.84,40.18,19.5,411.51,68.85,342.67
3984,2023-08-21,11.2,1593,71.46,42.07,13.26,126.8,77.64,49.16
3985,2019-09-25,8.8,64979,81.34,92.87,24.48,198.69,56.78,141.91
3986,2021-11-24,4.4,3048,114.87,51.41,18.85,185.13,40.97,144.15
3987,2021-02-17,8.9,23,74.76,39.85,10.96,125.57,66.76,58.81
3988,2023-05-19,9.4,3724,101.11,55.86,18.31,175.28,75.41,99.87
3989,2020-05-08,10.3,11287,109.67,474.7,22.35,606.72,71.89,534.83
3990,2023-05-05,6.2,1925,109.66,177.44,13.15,300.25,52.98,247.26
3991,2023-02-01,9.0,2259,73.93,138.91,26.1,238.94,38.08,200.86
3992,2023-11-26,8.5,5212,262.94,92.44,34.0,389.37,53.47,335.9
3993,2020-10-22,8.5,1830,88.81,29.66,300.0,418.47,86.3,332.17
3994,2022-09-10,8.1,6074,84.22,33.24,48.23,165.69,64.15,101.53
3995,2022-08-20,14.5,12981,99.15,38.62,15.5,153.28,49.88,103.4
3996,2022-07-23,15.2,232,236.42,51.06,19.26,306.73,34.37,272.36
3997,2023-09-04,11.2,1979,237.62,40.99,13.05,291.66,69.98,221.68
3998,2021-10-09,7.4,10815,73.15,132.14,9.78,215.06,50.9,164.16
3999,2022-05-09,10.0,3939,123.87,47.34,18.81,190.02,56.74,133.28
4000,2023-01-08,7.5,23914,54.39,78.08,153.72,286.19,29.79,256.41
4001,2022-09-09,7.8,4037,123.11,43.09,28.93,195.13,63.77,131.36
4002,2021-11-24,6.7,2072,59.11,64.92,67.9,191.94,61.83,130.1
4003,2021-09-03,3.2,2646,60.7,192.29,14.35,267.34,52.2,215.14
4004,2020-04-26,1.0,5698,52.88,81.8,41.65,176.33,57.23,119.1
4005,2020-12-28,6.6,4427,86.24,107.05,12.93,206.23,74.19,132.03
4006,2020-04-24,5.9,902,69.22,47.13,163.51,279.86,70.8,209.05
4007,2021-12-24,5.8,27796,132.82,32.5,19.41,184.72,57.81,126.91
4008,2021-10-28,11.8,12011,57.74,34.69,23.7,116.13,94.6,21.54
4009,2022-08-17,5.5,34287,150.58,94.34,14.35,259.27,50.44,208.83
4010,2019-12-09,4.3,620,98.01,52.85,19.33,170.2,30.52,139.68
4011,2022-12-25,11.3,15753,69.51,316.7,12.9,399.11,67.18,331.93
4012,2022-12-18,7.4,932,147.93,71.31,10.96,230.2,38.94,191.26
4013,2019-11-28,6.0,35797,835.2,53.45,11.03,899.68,93.48,806.2
4014,2020-03-13,7.4,32446,71.82,66.58,36.34,174.75,83.23,91.52
4015,2023-05-31,10.7,1027,86.69,505.23,62.26,654.19,33.9,620.29
4016,2019-06-23,7.7,45448,170.33,82.73,15.89,268.94,56.85,212.09
4017,2020-07-12,7.9,11643,67.77,120.48,11.07,199.31,40.64,158.67
4018,2020-06-10,7.8,30442,799.65,90.33,19.23,909.21,41.75,867.46
4019,2020-10-20,8.7,5478,144.21,47.07,14.3,205.59,54.0,151.59
4020,2019-01-26,6.1,2781,152.36,233.27,11.11,396.74,57.18,339.56
4021,2021-03-30,2.9,140753,52.68,53.42,21.15,127.25,47.55,79.7
4022,2020-08-27,8.6,4433,197.35,51.91,16.41,265.67,46.9,218.77
4023,2020-02-10,5.6,1406,47.56,47.81,13.82,109.2,74.76,34.44
4024,2019-08-20,8.9,13681,187.12,88.72,22.06,297.91,12.27,285.64
4025,2020-06-16,4.3,5715,79.74,417.41,159.07,656.22,51.24,604.98
4026,2023-04-23,10.4,2082,76.37,36.21,46.53,159.11,65.43,93.68
4027,2023-12-17,5.7,3116,183.71,152.3,11.42,347.43,50.12,297.31
4028,2020-05-19,7.1,4401,254.17,121.7,12.98,388.85,92.49,296.36
4029,2023-08-20,5.2,2576,58.56,33.25,79.43,171.23,74.56,96.67
4030,2019-06-28,11.0,27901,63.58,49.52,17.01,130.12,65.35,64.77
4031,2019-05-12,9.2,1165,59.64,44.75,88.81,193.2,78.92,114.28
4032,2023-01-18,4.7,7422,68.39,39.64,15.98,124.01,84.64,39.36
4033,2019-12-14,14.8,4477,64.98,70.51,93.23,228.73,53.39,175.34
4034,2020-06-23,5.3,7520,60.37,104.4,20.49,185.26,82.21,103.05
4035,2021-02-10,5.3,23439,86.71,100.74,21.31,208.76,44.06,164.71
4036,2022-11-30,9.2,213070,124.63,31.8,24.95,181.38,10.0,171.38
4037,2019-03-17,11.8,1087,117.21,106.47,16.94,240.62,66.7,173.92
4038,2020-08-01,8.3,2533,95.11,60.74,29.93,185.78,65.07,120.71
4039,2021-05-03,8.9,999,97.39,104.25,25.46,227.1,101.83,125.28
4040,2023-02-24,8.5,937,78.37,40.46,19.26,138.09,48.44,89.65
4041,2019-07-13,6.4,4679,64.84,108.75,25.73,199.32,57.1,142.22
4042,2022-03-31,8.5,29041,137.16,118.38,125.09,380.62,92.24,288.38
4043,2019-12-13,11.4,3989,201.67,69.5,26.67,297.83,99.3,198.54
4044,2021-08-08,12.7,10380,57.02,40.39,17.4,114.81,45.52,69.28
4045,2022-10-16,9.9,9318,61.25,41.39,10.3,112.94,49.6,63.34
4046,2023-11-28,11.3,398,83.94,630.17,11.03,725.15,41.03,684.12
4047,2023-05-27,9.9,4386,82.91,150.56,13.19,246.66,46.84,199.82
4048,2022-01-15,6.9,1751,109.51,900.0,14.63,1024.14,39.51,984.63
4049,2022-07-09,10.7,1028,240.36,29.95,10.98,281.28,51.18,230.11
4050,2019-08-02,4.2,25770,112.87,109.44,15.44,237.75,58.23,179.52
4051,2023-08-16,7.4,2993,589.63,33.33,53.7,676.66,21.32,655.34
4052,2023-10-12,13.6,3212,55.53,43.07,11.78,110.38,52.39,57.98
4053,2020-07-26,7.1,4540,89.03,900.0,212.62,1201.66,36.78,1164.88
4054,2021-02-18,8.3,172,72.71,47.97,21.38,142.06,60.99,81.07
4055,2019-09-19,5.8,6697,58.5,410.48,52.42,521.4,90.64,430.76
4056,2020-12-30,4.8,13113,55.7,99.05,14.47,169.22,51.35,117.87
4057,2019-10-10,8.8,29374,69.78,41.85,16.47,128.1,79.18,48.92
4058,2023-07-30,8.5,10025,91.08,163.93,17.29,272.3,53.77,218.54
4059,2023-01-30,12.1,1053,79.02,152.09,19.77,250.88,51.52,199.36
4060,2022-11-04,3.4,34954,1500.0,70.83,24.81,1595.64,37.14,1558.5
4061,2019-12-28,9.6,30258,155.08,55.07,12.36,222.51,91.09,131.41
4062,2023-01-12,9.3,4590,109.3,59.28,19.66,188.24,67.36,120.88
4063,2020-03-16,6.4,20656,52.93,46.77,60.41,160.1,55.74,104.36
4064,2019-04-03,10.4,829,213.79,54.92,16.04,284.75,72.57,212.18
4065,2023-07-03,3.5,10124,759.45,56.47,15.0,830.92,55.42,775.5
4066,2021-01-22,3.9,3610,526.72,120.27,13.5,660.48,31.58,628.91
4067,2021-05-16,2.5,9615,129.67,82.55,23.16,235.38,47.73,187.65
4068,2022-12-18,6.6,31618,111.89,336.18,45.29,493.36,81.55,411.8
4069,2019-05-22,8.8,25706,63.8,39.69,15.32,118.81,64.35,54.46
4070,2022-08-07,8.8,9185,172.96,72.8,32.37,278.13,69.47,208.66
4071,2022-12-26,6.2,1330,207.56,52.67,14.22,274.45,115.44,159.01
4072,2021-01-18,13.0,9737,54.84,95.01,10.08,159.92,58.35,101.58
4073,2023-09-09,8.4,3487,254.5,32.02,14.54,301.06,98.75,202.31
4074,2020-10-14,2.3,2022,238.44,40.63,11.91,290.99,83.07,207.92
4075,2020-12-01,14.0,43759,172.66,145.36,59.84,377.86,74.25,303.62
4076,2021-09-24,13.2,2778,318.76,62.25,25.57,406.58,74.78,331.8
4077,2019-02-18,10.7,34219,56.62,64.59,12.82,134.03,19.12,114.91
4078,2022-08-18,9.1,4594,78.1,132.85,11.66,222.61,16.37,206.24
4079,2021-05-30,8.5,20463,66.08,34.36,13.29,113.73,33.22,80.51
4080,2022-04-28,4.8,21533,59.32,39.19,12.25,110.77,63.71,47.06
4081,2022-03-05,8.4,1934,175.26,240.51,24.36,440.13,83.79,356.34
4082,2020-07-08,8.2,1520,92.86,43.91,11.07,147.84,67.99,79.85
4083,2020-02-08,8.8,657,190.92,495.25,72.43,758.6,33.96,724.64
4084,2021-06-10,6.6,17219,104.35,59.85,19.94,184.14,27.82,156.32
4085,2021-05-14,2.6,8933,52.8,94.36,23.72,170.88,32.38,138.5
4086,2020-08-24,10.8,23274,89.31,34.97,21.33,145.61,97.88,47.73
4087,2019-12-07,7.6,11158,93.47,49.48,25.97,168.92,28.83,140.09
4088,2023-11-16,6.9,3448,58.47,344.24,13.4,416.11,92.73,323.39
4089,2020-12-04,9.4,1787,1086.68,142.54,17.39,1246.61,73.82,1172.79
4090,2019-11-14,11.3,7682,134.27,59.18,30.64,224.08,77.55,146.54
4091,2020-09-09,5.7,32795,185.6,900.0,19.22,1104.82,61.86,1042.95
4092,2022-10-18,9.8,1000000,65.66,68.07,300.0,433.72,77.6,356.13
4093,2020-01-17,9.7,2725,51.49,84.69,27.83,164.01,50.34,113.67
4094,2019-08-21,9.5,17624,69.65,32.96,12.33,114.95,45.25,69.7
4095,2023-12-06,9.2,3882,293.59,56.01,10.65,360.25,55.75,304.5
4096,2022-09-29,9.8,13204,86.9,30.43,23.88,141.22,69.17,72.05
4097,2023-04-22,8.0,270964,65.56,616.74,20.02,702.32,10.0,692.32
4098,2021-03-27,10.4,15422,134.44,177.28,13.69,325.41,47.55,277.86
4099,2020-07-06,8.1,3494,111.73,98.98,17.61,228.32,64.24,164.08
4100,2023-04-02,12.8,39586,233.55,39.69,104.96,378.2,66.15,312.05
4101,2021-05-05,12.1,3992,86.44,78.21,31.34,195.99,59.22,136.76
4102,2023-12-18,11.9,9665,163.43,134.39,14.68,312.5,49.35,263.14
4103,2021-03-29,1.8,1750,1500.0,29.57,70.11,1599.68,44.73,1554.96
4104,2023-05-14,6.0,13438,55.86,75.58,16.92,148.36,59.85,88.51
4105,2019-07-02,13.9,1924,83.32,41.08,30.01,154.41,39.18,115.23
4106,2021-11-30,3.3,193,119.29,64.85,39.97,224.11,23.63,200.48
4107,2023-04-24,14.6,114244,74.49,337.35,24.82,436.67,68.11,368.56
4108,2020-02-01,9.3,2028,76.48,44.4,32.99,153.87,18.5,135.37
4109,2023-09-24,7.8,4496,426.16,900.0,32.1,1358.27,59.0,1299.27
4110,2021-02-17,6.2,67104,91.62,57.82,34.58,184.02,74.79,109.23
4111,2023-02-26,8.1,12428,277.23,86.08,13.33,376.65,45.65,331.0
4112,2023-08-10,7.9,76256,64.46,39.13,15.34,118.94,53.33,65.6
4113,2021-06-25,5.5,4095,106.65,126.09,24.97,257.71,93.93,163.78
4114,2022-09-18,4.2,4475,1500.0,177.68,12.88,1690.56,85.98,1604.58
4115,2019-05-07,4.1,5915,71.85,256.93,12.67,341.44,96.44,245.01
4116,2023-05-01,11.9,1036,78.08,90.18,14.43,182.69,53.14,129.55
4117,2023-04-30,10.0,27268,314.94,117.73,26.84,459.5,94.84,364.67
4118,2019-01-01,9.3,10449,909.7,86.43,17.86,1013.99,59.24,954.75
4119,2022-04-06,4.9,5076,75.06,39.61,19.33,134.0,73.93,60.07
4120,2023-07-02,9.2,3653,80.67,176.51,15.77,272.96,71.4,201.56
4121,2019-01-19,13.1,5433,60.17,428.78,16.46,505.42,103.58,401.84
4122,2022-09-17,6.9,37,60.73,47.01,11.55,119.29,75.16,44.14
4123,2020-08-06,7.5,2835,72.89,49.24,16.75,138.88,50.74,88.14
4124,2020-03-31,9.4,4837,247.17,39.2,14.17,300.54,72.56,227.98
4125,2021-08-14,3.5,4395,352.75,57.41,17.36,427.52,104.53,322.99
4126,2022-02-06,12.6,2724,70.29,57.17,14.5,141.96,76.24,65.72
4127,2022-07-15,10.6,3278,69.19,40.82,16.84,126.86,51.05,75.81
4128,2020-03-20,10.0,15830,83.23,100.38,26.36,209.97,59.51,150.46
4129,2022-06-17,8.2,2419,90.86,528.22,41.56,660.64,40.43,620.22
4130,2022-08-17,4.2,3222,812.24,66.47,16.09,894.8,52.99,841.8
4131,2020-08-24,9.8,18529,83.23,215.18,25.12,323.53,75.23,248.31
4132,2019-04-13,7.4,6129,321.62,92.6,88.61,502.83,82.33,420.5
4133,2021-09-14,11.0,14199,93.96,58.56,18.11,170.62,85.5,85.13
4134,2022-06-27,7.3,2220,54.63,193.7,11.39,259.72,61.91,197.8
4135,2023-01-16,14.9,4220,251.34,105.49,116.0,472.83,26.94,445.89
4136,2020-06-03,5.9,13137,199.33,307.43,21.01,527.77,45.07,482.7
4137,2022-03-22,6.1,2937,160.75,57.56,122.95,341.26,38.69,302.57
4138,2021-05-08,5.6,413,71.3,33.19,12.51,117.0,54.59,62.41
4139,2019-06-23,15.1,19293,124.11,35.71,23.86,183.68,56.01,127.68
4140,2022-09-28,4.9,83,497.81,48.01,15.31,561.14,103.63,457.51
4141,2023-08-21,12.4,1000000,89.28,731.36,9.56,830.21,61.86,768.34
4142,2021-10-01,1.0,158329,51.18,76.39,73.3,200.86,65.83,135.03
4143,2020-03-06,7.9,9756,69.18,145.58,35.87,250.63,85.62,165.01
4144,2020-12-27,5.5,4065,70.67,52.23,15.97,138.87,83.15,55.72
4145,2023-09-09,8.8,72974,84.41,33.04,27.65,145.1,30.14,114.95
4146,2023-09-07,12.4,7387,103.76,32.83,13.84,150.43,48.2,102.23
4147,2021-04-29,5.7,34226,160.55,32.54,20.12,213.21,31.87,181.34
4148,2023-08-09,7.9,5015,60.78,284.98,26.47,372.23,88.1,284.12
4149,2022-09-09,8.1,2721,51.8,40.11,46.15,138.05,80.02,58.04
4150,2021-09-16,9.1,7092,68.72,81.2,25.65,175.58,24.31,151.27
4151,2023-08-24,5.7,2803,74.32,150.85,10.41,235.59,43.49,192.1
4152,2020-09-30,7.7,23898,77.78,446.31,12.47,536.56,36.96,499.6
4153,2020-02-24,5.3,78272,76.27,49.81,15.6,141.68,80.83,60.85
4154,2020-08-16,10.8,7257,62.41,163.5,29.21,255.11,50.42,204.7
4155,2020-04-29,8.6,5152,70.16,33.04,15.01,118.22,58.99,59.22
4156,2023-08-10,6.8,279,70.4,49.8,15.58,135.78,46.11,89.67
4157,2023-11-10,5.9,2555,80.42,48.53,47.62,176.57,68.18,108.39
4158,2020-02-16,7.9,18540,218.27,191.17,42.79,452.23,67.05,385.18
4159,2021-07-24,7.5,39088,86.15,115.76,17.18,219.08,27.56,191.53
4160,2022-01-12,11.5,2574,135.76,116.37,18.52,270.65,84.98,185.67
4161,2022-02-10,6.8,981,100.18,49.05,12.06,161.3,34.52,126.78
4162,2023-10-27,5.3,7632,140.68,47.41,18.4,206.49,76.51,129.98
4163,2019-11-28,7.6,2140,57.74,39.13,12.47,109.33,52.03,57.3
4164,2022-11-02,3.2,887,187.25,65.62,39.31,292.18,49.5,242.68
4165,2023-11-14,10.6,5567,85.78,39.89,12.16,137.83,76.35,61.48
4166,2020-10-16,12.2,25854,58.38,900.0,9.67,968.05,70.86,897.19
4167,2019-02-10,13.1,4265,56.25,32.61,14.59,103.45,74.85,28.61
4168,2023-11-29,1.5,13809,74.46,92.84,24.53,191.82,50.8,141.03
4169,2021-08-16,6.8,3576,125.04,900.0,35.94,1060.98,33.43,1027.56
4170,2023-12-26,10.4,6940,67.47,81.76,133.93,283.17,86.23,196.94
4171,2019-04-15,8.8,1602,72.08,159.58,12.87,244.52,71.15,173.37
4172,2019-07-21,5.5,8622,152.52,48.07,21.09,221.68,82.0,139.68
4173,2020-03-25,8.7,29171,220.15,142.05,39.22,401.42,85.2,316.23
4174,2022-07-13,9.7,2628,77.66,210.84,25.99,314.49,56.62,257.87
4175,2021-06-28,7.5,3658,106.36,38.98,12.61,157.94,102.25,55.69
4176,2019-07-29,6.1,2341,126.2,69.38,16.25,211.83,58.91,152.92
4177,2020-07-16,5.1,15702,83.88,88.36,18.44,190.67,49.21,141.45
4178,2022-02-15,10.4,10475,72.84,32.85,256.11,361.8,66.61,295.19
4179,2020-12-13,11.2,2992,90.76,88.28,18.49,197.52,12.26,185.27
4180,2022-11-01,13.4,229398,139.08,72.97,29.68,241.72,43.6,198.12
4181,2023-04-24,8.8,3752,255.54,143.77,113.26,512.57,42.85,469.71
4182,2023-04-13,6.7,3485,59.1,68.83,11.93,139.85,59.89,79.96
4183,2021-02-09,4.4,1327,61.36,48.93,22.18,132.46,90.7,41.75
4184,2022-01-12,7.3,6791,348.67,679.48,26.05,1054.21,84.26,969.95
4185,2020-03-29,8.4,4469,64.78,129.79,75.44,270.01,90.77,179.25
4186,2020-10-28,8.6,2789,205.16,73.2,27.77,306.13,72.14,233.99
4187,2020-09-20,6.8,726,83.55,44.98,9.91,138.44,68.56,69.88
4188,2023-03-18,13.1,2442,56.51,66.82,11.73,135.07,58.55,76.52
4189,2023-06-17,12.0,111077,86.08,63.55,68.6,218.23,75.52,142.71
4190,2023-08-29,12.1,1380,1500.0,45.72,12.4,1558.12,66.13,1491.99
4191,2020-01-22,7.1,4448,83.91,55.1,12.09,151.1,42.6,108.5
4192,2022-10-05,8.8,7693,83.9,62.8,16.47,163.16,54.58,108.58
4193,2019-10-23,6.5,4193,250.55,52.7,13.98,317.22,50.24,266.98
4194,2019-09-15,7.4,9890,712.57,46.92,25.5,784.99,39.93,745.07
4195,2022-01-09,11.8,3513,57.88,42.41,51.13,151.42,63.65,87.77
4196,2019-09-25,5.4,17540,61.42,45.66,15.41,122.5,81.97,40.52
4197,2020-02-23,8.0,3402,111.11,34.21,11.59,156.91,84.38,72.53
4198,2019-08-23,7.5,6593,175.97,72.21,36.76,284.94,64.49,220.46
4199,2022-08-27,6.8,5427,51.69,55.93,229.54,337.16,57.73,279.42
4200,2021-09-12,10.3,9339,87.07,126.63,10.01,223.72,47.24,176.48
4201,2022-10-12,7.7,3659,57.35,256.31,21.52,335.17,44.44,290.73
4202,2022-05-21,8.1,13709,54.68,64.5,40.64,159.83,64.86,94.96
4203,2020-07-27,11.1,7578,87.94,51.36,19.77,159.07,57.4,101.67
4204,2019-02-18,8.5,3796,53.54,40.11,30.33,123.98,55.99,68.0
4205,2022-02-24,13.2,212812,355.91,60.87,12.48,429.26,83.34,345.92
4206,2019-08-11,4.1,1479,56.5,33.55,23.89,113.94,65.86,48.08
4207,2021-07-09,12.1,2649,119.91,37.19,10.03,167.13,93.21,73.92
4208,2022-07-26,10.4,6658,222.08,62.42,13.82,298.32,80.51,217.81
4209,2022-12-02,10.2,4310,151.85,185.56,19.9,357.32,42.36,314.95
4210,2023-03-09,5.5,10,68.56,61.14,13.47,143.17,26.37,116.8
4211,2022-08-10,9.6,4489,94.09,59.95,43.96,198.0,73.18,124.82
4212,2023-12-25,3.7,15719,1500.0,164.26,22.6,1686.87,73.43,1613.44
4213,2019-10-04,9.5,13287,59.26,186.64,12.81,258.71,55.31,203.4
4214,2023-01-01,5.9,6407,93.55,92.67,18.06,204.28,74.33,129.94
4215,2022-02-04,10.8,4978,129.64,38.95,15.68,184.27,16.69,167.58
4216,2023-08-09,4.1,3638,108.93,30.82,11.85,151.6,11.28,140.31
4217,2020-02-24,6.6,6842,186.16,60.56,18.03,264.75,31.41,233.34
4218,2020-09-02,6.3,5088,107.65,324.06,30.0,461.7,91.25,370.45
4219,2022-12-23,8.6,7920,125.52,181.0,13.51,320.03,71.18,248.85
4220,2020-01-10,7.2,143,325.54,62.72,54.34,442.6,61.69,380.91
4221,2019-03-14,9.2,12049,79.47,44.08,21.91,145.46,71.44,74.02
4222,2023-07-16,5.5,16697,106.08,80.99,9.65,196.72,28.4,168.32
4223,2021-11-19,12.6,616,142.63,900.0,34.96,1077.6,58.68,1018.92
4224,2022-04-26,10.0,7883,458.48,118.02,11.99,588.48,58.12,530.36
4225,2022-10-19,5.1,1445,170.91,121.99,21.24,314.14,73.52,240.62
4226,2023-12-29,12.3,3067,104.33,164.71,15.7,284.75,91.17,193.58
4227,2023-01-14,8.0,234,48.46,50.66,13.42,112.54,62.17,50.37
4228,2019-07-14,10.0,4210,90.58,41.35,14.52,146.45,50.54,95.92
4229,2022-03-25,7.8,26242,91.45,38.11,17.76,147.32,37.72,109.6
4230,2022-04-10,9.0,8726,81.7,37.18,13.48,132.35,59.12,73.23
4231,2021-04-26,15.5,97,75.36,41.64,23.19,140.19,92.15,48.04
4232,2021-11-30,10.4,408,473.7,212.74,20.89,707.33,67.19,640.15
4233,2021-12-22,13.7,3662,85.4,89.02,230.33,404.76,53.15,351.61
4234,2019-01-23,10.2,7158,61.01,37.02,39.63,137.66,38.61,99.05
4235,2019-12-26,7.1,1011,122.94,36.78,24.84,184.57,102.38,82.19
4236,2022-01-03,7.5,11667,108.86,94.4,12.36,215.62,48.62,166.99
4237,2020-07-13,8.8,21061,142.74,151.81,12.72,307.27,70.69,236.58
4238,2020-11-02,3.9,6556,201.99,193.87,35.69,431.55,101.08,330.47
4239,2022-02-15,7.8,1084,166.22,116.1,11.81,294.13,60.21,233.92
4240,2023-06-24,11.5,3992,59.45,900.0,30.4,989.85,48.28,941.57
4241,2022-11-04,11.5,971,383.34,44.87,11.86,440.06,53.42,386.65
4242,2020-11-09,5.3,5226,70.54,60.87,14.05,145.46,93.45,52.01
4243,2022-08-06,11.6,2650,70.76,199.31,17.58,287.65,18.74,268.9
4244,2020-03-15,6.8,6100,87.78,39.56,14.09,141.43,85.22,56.21
4245,2023-08-19,1.0,213530,109.09,198.62,15.48,323.19,53.15,270.04
4246,2021-07-21,6.1,3749,110.41,35.93,15.39,161.73,92.37,69.36
4247,2019-01-07,10.5,1006,82.67,29.97,18.88,131.52,52.17,79.35
4248,2022-05-04,6.1,2219,55.69,54.09,23.98,133.77,46.72,87.05
4249,2020-02-25,8.7,3995,119.8,176.3,14.23,310.32,50.27,260.05
4250,2023-05-11,6.7,3028,136.01,401.74,49.77,587.51,61.44,526.08
4251,2021-04-12,7.2,7447,185.79,59.7,26.82,272.3,30.21,242.09
4252,2022-05-01,10.6,15149,70.87,196.18,10.3,277.36,79.02,198.34
4253,2020-07-12,14.5,24826,275.21,171.36,71.79,518.36,65.58,452.78
4254,2022-03-17,6.7,4835,150.74,61.99,22.7,235.43,32.72,202.71
4255,2023-12-16,5.6,297,67.93,44.57,196.96,309.46,10.0,299.46
4256,2023-08-20,9.3,3647,71.52,64.6,25.21,161.32,54.5,106.82
4257,2022-05-10,8.4,40250,64.04,52.92,10.87,127.83,41.87,85.96
4258,2023-01-07,10.2,6115,173.63,86.6,9.97,270.2,32.66,237.54
4259,2021-07-02,13.1,3109,275.07,41.44,61.41,377.92,41.6,336.32
4260,2022-12-13,11.6,11701,1500.0,32.68,26.93,1559.61,79.85,1479.76
4261,2022-12-21,6.9,281,126.12,42.2,13.45,181.77,28.97,152.79
4262,2021-10-03,9.4,9013,72.98,65.42,23.0,161.4,70.42,90.98
4263,2023-02-11,8.2,4036,63.52,32.1,47.13,142.74,56.68,86.06
4264,2023-02-07,8.3,58599,225.6,401.49,12.66,639.75,51.57,588.18
4265,2019-05-06,10.0,100485,80.09,68.79,48.83,197.7,67.87,129.84
4266,2020-01-30,6.2,45109,71.62,61.31,19.9,152.84,48.53,104.31
4267,2021-03-27,16.2,15845,65.61,113.85,14.25,193.71,57.39,136.32
4268,2021-05-30,8.5,8492,77.7,82.55,226.82,387.07,65.29,321.79
4269,2020-07-29,8.4,24441,92.83,55.79,23.9,172.52,59.84,112.68
