Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue,Expenses,Net_Profit
4848,2020-05-30,9.4,1139,104.79,100.94,16.34,222.07,198.84,23.23
4849,2023-06-14,8.7,19659,103.67,39.42,14.39,157.48,112.57,44.9
4850,2022-02-01,9.3,6596,52.42,76.06,10.25,138.73,40.61,98.12
4851,2020-01-28,7.0,1030,67.07,182.77,21.51,271.34,15.52,255.83
4852,2020-09-22,5.6,7327,130.32,100.31,14.02,244.66,106.48,138.18
4853,2023-07-27,6.9,6792,139.24,409.23,300.0,848.47,10.0,838.47
4854,2020-08-30,12.9,4431,202.1,224.77,14.1,440.96,10.0,430.96
4855,2021-09-06,11.6,8712,94.66,71.26,12.57,178.48,77.93,100.55
4856,2020-03-09,10.2,5389,628.59,31.76,20.24,680.59,10.0,670.59
4857,2022-09-16,11.3,84,1045.36,45.73,37.9,1128.99,10.0,1118.99
4858,2022-03-12,6.3,2531,138.52,37.89,12.79,189.21,117.34,71.87
4859,2023-12-29,12.4,7932,54.42,50.73,14.63,119.78,42.73,77.05
4860,2020-06-23,4.2,20101,104.0,28.33,12.6,144.93,46.31,98.62
4861,2019-10-05,8.1,56869,99.86,47.65,11.78,159.29,10.0,149.29
4862,2019-08-21,8.7,22161,58.96,564.46,58.83,682.24,75.11,607.13
4863,2023-04-02,3.1,182,56.76,65.73,16.07,138.55,492.55,-354.01
4864,2023-05-14,6.7,19034,84.58,135.94,80.03,300.54,26.98,273.56
4865,2022-01-18,8.8,59416,70.75,45.15,12.03,127.93,10.0,117.93
4866,2023-02-24,1.0,30330,50.7,41.27,12.27,104.24,81.41,22.83
4867,2022-05-07,4.3,4708,84.27,38.89,12.1,135.27,56.37,78.9
4868,2019-12-28,7.8,7636,57.03,36.17,18.89,112.09,111.22,0.88
4869,2023-01-04,7.2,4710,79.1,166.87,31.15,277.13,10.0,267.13
4870,2019-01-26,4.7,32609,161.23,391.34,10.7,563.27,10.0,553.27
4871,2021-11-14,10.4,60813,87.22,85.89,11.37,184.49,67.5,116.99
4872,2022-11-18,13.0,62604,79.12,87.99,15.29,182.4,19.06,163.34
4873,2020-05-21,7.3,6995,125.86,145.01,42.19,313.06,57.75,255.31
4874,2022-08-17,6.6,8547,76.29,62.19,26.9,165.38,47.77,117.6
4875,2022-09-24,2.7,8418,61.43,40.22,41.18,142.83,10.0,132.83
4876,2019-09-24,5.3,16865,59.83,59.55,23.92,143.3,310.59,-167.29
4877,2020-04-05,1.9,4441,117.48,37.76,16.38,171.62,55.16,116.46
4878,2023-09-13,2.7,6320,68.59,48.01,37.54,154.13,107.2,46.94
4879,2020-03-31,9.0,2603,70.81,32.95,18.37,122.12,10.0,112.12
4880,2022-10-15,9.0,8936,54.0,55.83,25.48,135.31,175.52,-40.21
4881,2021-12-27,8.1,33719,53.8,31.92,13.72,99.45,53.43,46.01
4882,2021-10-03,10.1,5471,147.39,72.19,13.86,233.44,10.0,223.44
4883,2021-05-12,10.8,8736,408.59,49.46,10.96,469.02,275.5,193.52
4884,2022-12-06,4.7,812,145.27,513.92,42.01,701.2,10.0,691.2
4885,2020-05-05,5.9,7513,142.72,176.35,21.23,340.31,58.02,282.28
4886,2021-12-08,11.7,6131,50.75,53.5,14.1,118.35,10.0,108.35
4887,2023-09-07,9.6,864,281.73,487.44,17.81,786.99,10.0,776.99
4888,2020-07-17,10.7,1605,53.78,192.54,10.6,256.92,60.64,196.28
4889,2022-01-30,7.8,10562,458.75,47.14,22.48,528.37,10.0,518.37
4890,2019-08-04,8.6,17115,147.58,59.52,68.87,275.96,93.78,182.18
4891,2023-01-01,7.3,10652,439.42,900.0,48.16,1387.58,84.25,1303.33
4892,2023-09-20,9.8,3977,887.38,67.78,20.08,975.24,17.5,957.74
4893,2023-05-12,6.8,10914,52.5,64.62,22.02,139.13,176.46,-37.33
4894,2020-07-12,10.5,8364,79.67,86.06,10.59,176.31,10.0,166.31
4895,2019-06-08,6.3,2449,63.28,358.5,16.68,438.46,10.0,428.46
4896,2020-05-03,7.6,836,68.41,37.82,33.49,139.72,85.76,53.96
4897,2020-11-16,3.4,11010,82.63,52.57,28.87,164.07,84.44,79.63
4898,2022-06-19,2.5,3040,157.67,900.0,85.57,1143.24,85.08,1058.16
4899,2021-03-04,10.2,1568,318.44,822.31,18.39,1159.13,81.65,1077.49
4900,2023-11-12,6.5,7339,83.76,262.65,40.02,386.43,10.0,376.43
4901,2019-01-05,9.7,18874,129.03,35.36,18.91,183.29,120.0,63.29
4902,2023-06-08,5.2,7555,111.92,70.29,12.75,194.95,52.12,142.83
4903,2019-12-27,7.5,10513,64.57,31.7,25.92,122.19,96.17,26.02
4904,2020-04-03,9.2,20670,107.32,79.33,36.62,223.28,52.51,170.77
4905,2019-09-05,8.2,189008,61.2,51.48,22.64,135.32,164.84,-29.53
4906,2023-05-09,7.3,2875,82.19,52.08,10.2,144.46,194.37,-49.91
4907,2023-08-24,8.4,28655,716.13,295.91,13.19,1025.22,69.75,955.47
4908,2021-08-03,10.6,5343,65.12,112.26,62.48,239.86,52.05,187.81
4909,2020-02-26,7.7,2800,127.27,79.81,23.12,230.2,47.32,182.88
4910,2023-10-28,8.6,75604,273.82,38.75,51.08,363.64,87.86,275.79
4911,2019-01-15,9.4,4891,75.7,900.0,82.07,1057.77,116.77,941.01
4912,2021-01-05,7.4,63363,168.95,83.35,10.36,262.66,16.43,246.23
4913,2023-05-16,3.4,4728,205.91,86.76,13.88,306.56,220.89,85.67
4914,2022-02-19,7.1,4883,61.2,55.93,21.26,138.39,120.93,17.46
4915,2019-10-04,2.6,4524,46.49,132.03,16.56,195.08,44.96,150.12
4916,2023-05-01,4.9,3794,385.91,75.09,15.95,476.95,10.0,466.95
4917,2020-03-28,6.7,3842,65.02,900.0,19.48,984.5,49.14,935.36
4918,2022-11-14,12.1,444,58.49,43.13,15.21,116.82,24.59,92.23
4919,2022-08-10,8.5,2150,63.28,44.53,28.12,135.93,75.83,60.1
4920,2023-05-17,5.8,2060,165.42,108.93,35.45,309.8,10.0,299.8
4921,2020-08-20,7.0,2026,204.23,45.62,33.7,283.55,10.0,273.55
4922,2020-03-21,8.0,2494,93.58,62.34,22.72,178.64,51.83,126.8
4923,2019-07-29,5.7,326380,156.74,37.23,32.44,226.42,109.85,116.57
4924,2023-06-02,15.1,6538,68.56,48.72,15.16,132.44,196.5,-64.06
4925,2020-12-14,8.5,30899,101.27,89.4,19.18,209.86,114.43,95.42
4926,2019-10-29,8.7,3322,102.42,28.69,13.91,145.03,41.29,103.73
4927,2022-05-31,9.4,2712,81.86,79.27,16.5,177.63,114.12,63.51
4928,2023-10-24,3.4,8948,95.29,67.12,29.17,191.58,46.81,144.77
4929,2019-01-03,9.3,17073,86.76,59.29,17.7,163.75,10.0,153.75
4930,2021-09-16,9.5,3282,80.72,187.58,22.95,291.25,221.56,69.69
4931,2023-03-22,7.7,2440,55.91,41.57,10.26,107.74,10.0,97.74
4932,2022-01-21,11.9,17718,54.75,68.07,105.85,228.67,126.0,102.67
4933,2020-06-03,7.5,14913,51.71,41.47,18.2,111.38,110.25,1.13
4934,2022-12-22,7.7,3677,80.16,770.06,28.4,878.63,10.0,868.63
4935,2020-05-07,9.0,14606,64.08,153.01,45.54,262.63,67.81,194.82
4936,2022-06-12,7.6,1200,111.32,71.79,52.71,235.82,26.66,209.16
4937,2020-09-11,8.8,6745,618.19,65.31,31.84,715.34,39.0,676.34
4938,2022-03-30,7.6,8856,1133.82,490.5,11.67,1635.98,280.42,1355.56
4939,2023-10-11,6.5,9095,72.26,64.57,14.98,151.81,335.9,-184.09
4940,2023-11-11,4.2,1931,79.0,37.29,22.83,139.12,112.95,26.17
4941,2019-11-27,7.5,4207,58.6,175.65,10.04,244.29,10.0,234.29
4942,2019-11-29,8.5,6786,97.91,331.52,39.35,468.78,10.0,458.78
4943,2019-02-19,3.3,6643,56.9,59.09,18.42,134.41,10.0,124.41
4944,2023-03-27,9.1,5143,178.64,150.18,22.05,350.87,53.11,297.76
4945,2021-05-12,9.8,9469,56.78,40.74,15.8,113.32,165.87,-52.55
4946,2023-08-19,12.0,5623,65.72,34.75,10.79,111.25,54.95,56.3
4947,2023-02-24,10.2,24947,67.05,95.14,43.01,205.2,39.67,165.53
4948,2023-05-25,8.6,3492,58.86,149.16,13.05,221.07,32.69,188.38
4949,2023-09-01,5.3,2190,107.58,69.33,20.23,197.14,10.0,187.14
4950,2019-09-29,9.3,2515,55.86,450.51,17.89,524.25,129.2,395.05
4951,2020-08-02,6.4,12177,124.58,54.57,25.05,204.2,37.63,166.57
4952,2022-06-29,5.6,1337,329.01,30.99,15.53,375.52,10.0,365.52
4953,2020-07-13,7.7,17669,47.66,57.27,10.63,115.56,22.19,93.37
4954,2020-11-26,6.9,1477,71.76,37.36,300.0,409.12,222.87,186.25
4955,2023-09-19,12.5,5381,290.82,376.29,24.39,691.5,10.02,681.48
4956,2022-01-18,5.5,3396,93.24,68.94,13.08,175.26,191.95,-16.69
4957,2020-03-21,10.6,2457,71.38,51.68,90.27,213.32,10.0,203.32
4958,2021-10-13,6.7,2488,285.34,290.0,10.74,586.07,50.42,535.66
4959,2022-09-17,11.0,12074,249.92,32.89,48.83,331.65,131.14,200.5
4960,2022-03-08,7.8,4804,1359.72,110.08,12.23,1482.03,600.0,882.03
4961,2019-12-23,16.1,6198,141.85,33.97,21.39,197.21,10.0,187.21
4962,2023-06-13,15.1,4567,98.51,36.86,16.65,152.02,87.96,64.06
4963,2019-10-01,6.9,479,69.92,65.72,17.55,153.19,63.28,89.9
4964,2021-11-08,4.0,18643,70.57,30.44,18.3,119.31,67.49,51.82
4965,2019-11-07,14.7,31632,89.43,301.49,223.97,614.89,41.21,573.68
4966,2021-05-19,8.8,4470,143.7,61.37,15.35,220.41,50.72,169.69
4967,2021-06-04,4.9,7828,69.16,44.18,16.27,129.62,10.0,119.62
4968,2019-06-03,5.3,2866,65.07,55.37,16.74,137.18,90.76,46.41
4969,2022-11-14,7.9,9306,59.25,34.65,300.0,393.9,10.0,383.9
4970,2022-07-07,11.7,11131,154.1,74.01,12.82,240.93,151.37,89.56
4971,2020-09-11,8.6,2836,62.56,36.98,14.97,114.51,59.64,54.87
4972,2021-06-01,9.4,14439,670.56,66.64,22.61,759.81,281.2,478.61
4973,2021-03-07,7.1,106224,124.86,167.71,30.49,323.06,10.0,313.06
4974,2023-05-14,9.2,46102,295.41,118.7,10.95,425.06,76.6,348.46
4975,2019-05-05,8.4,19688,52.21,31.42,30.3,113.94,60.33,53.61
4976,2022-10-09,9.2,6431,107.87,125.63,24.53,258.04,32.78,225.26
4977,2022-07-20,6.1,24910,128.6,83.22,144.53,356.34,107.99,248.35
4978,2020-09-10,8.4,2913,65.27,34.7,17.59,117.56,22.03,95.52
4979,2019-09-02,1.4,1808,120.79,53.54,44.16,218.49,153.57,64.92
4980,2021-04-27,11.3,19202,78.39,191.88,78.07,348.34,325.22,23.11
4981,2020-03-25,5.1,2508,61.65,33.81,135.3,230.76,218.86,11.89
4982,2021-07-18,6.6,7673,71.61,252.35,58.1,382.06,30.07,351.99
4983,2022-06-24,9.4,11787,60.77,259.93,18.5,339.21,104.13,235.08
4984,2020-06-03,11.2,19435,77.56,52.19,18.19,147.94,45.87,102.07
4985,2022-03-10,8.7,9793,89.46,51.78,12.31,153.55,246.2,-92.65
4986,2019-12-28,5.6,202,276.43,48.69,14.0,339.12,10.0,329.12
4987,2019-01-08,8.6,2151,69.98,54.46,12.26,136.71,87.43,49.28
4988,2020-04-22,12.0,15518,167.65,37.89,35.03,240.58,101.2,139.38
4989,2022-10-07,4.6,43266,96.52,121.46,22.83,240.81,72.04,168.77
4990,2020-05-09,6.1,7406,126.29,62.84,10.94,200.07,10.0,190.07
4991,2023-06-18,6.2,12961,78.75,42.66,14.26,135.67,103.01,32.66
4992,2021-04-12,12.4,4192,79.51,900.0,22.65,1002.17,10.0,992.17
4993,2022-12-21,9.5,13853,58.17,45.23,16.41,119.8,55.63,64.17
4994,2021-11-28,9.9,8796,95.97,72.78,19.89,188.65,137.67,50.98
4995,2020-08-15,10.3,7433,417.3,46.67,35.46,499.43,87.45,411.97
4996,2019-07-06,10.0,293,78.95,31.13,15.45,125.53,105.67,19.86
4997,2023-06-08,12.4,43217,60.88,309.84,76.24,446.97,82.81,364.16
4998,2023-06-12,8.9,9685,100.29,33.12,10.47,143.88,600.0,-456.12
4999,2021-01-23,6.9,2350,77.63,55.06,19.3,151.99,111.38,40.61
5000,2019-04-03,10.1,4484,56.62,181.14,75.52,313.29,15.39,297.89
5001,2019-03-27,7.2,107813,65.79,47.1,40.61,153.51,36.98,116.53
5002,2021-12-03,3.1,1483,144.8,152.58,13.39,310.78,44.44,266.34
5003,2019-05-17,6.6,26,90.8,188.5,30.57,309.87,34.38,275.49
5004,2020-02-25,8.2,9656,47.55,33.69,14.76,96.0,92.83,3.17
5005,2019-03-15,12.5,23466,52.46,43.35,66.62,162.42,58.15,104.27
5006,2023-04-21,9.0,936,57.34,37.54,33.89,128.78,10.0,118.78
5007,2023-06-25,8.7,597,56.33,59.95,300.0,416.28,10.0,406.28
5008,2023-03-16,11.8,953,47.8,69.69,9.26,126.75,600.0,-473.25
5009,2022-03-25,8.3,19453,173.6,57.85,38.94,270.39,41.62,228.77
5010,2022-07-02,6.5,4782,100.72,80.72,36.95,218.39,67.55,150.84
5011,2019-06-20,11.3,7200,64.38,121.5,14.78,200.66,46.06,154.6
5012,2023-10-18,7.1,3692,67.66,364.27,28.91,460.83,10.0,450.83
5013,2019-06-19,12.8,525,46.18,62.14,15.09,123.41,42.47,80.94
5014,2023-11-23,6.0,4051,69.5,63.49,17.96,150.95,10.0,140.95
5015,2021-05-21,7.8,6070,99.67,102.1,282.86,484.63,40.97,443.66
5016,2019-11-18,7.7,142,81.59,87.27,18.13,186.98,81.7,105.29
5017,2023-05-10,6.8,14459,100.16,200.45,35.51,336.12,69.23,266.89
5018,2020-03-31,6.7,162,78.08,84.23,39.13,201.44,102.44,99.0
5019,2021-08-01,5.4,1904,93.6,30.99,19.36,143.96,92.26,51.7
5020,2023-06-15,15.6,59575,298.55,298.38,12.8,609.73,46.18,563.55
5021,2021-02-28,10.8,2818,226.24,211.06,15.22,452.51,93.43,359.08
5022,2020-09-04,10.0,2457,156.7,63.84,13.65,234.19,18.47,215.72
5023,2022-03-24,15.6,16867,73.07,420.64,60.28,553.99,81.98,472.01
5024,2021-06-07,9.4,23662,69.88,459.81,80.55,610.24,10.0,600.24
5025,2019-12-15,7.5,6407,373.2,900.0,19.0,1292.19,19.15,1273.04
5026,2023-01-14,8.4,1979,76.36,85.96,11.43,173.75,21.41,152.34
5027,2023-08-04,11.3,1958,174.22,159.16,25.12,358.5,356.87,1.63
5028,2022-04-11,1.0,257,127.29,55.38,15.58,198.25,47.2,151.05
5029,2019-01-10,11.0,4626,142.55,61.9,300.0,504.45,70.35,434.1
5030,2021-01-09,14.8,1867,76.81,79.74,27.41,183.96,41.69,142.27
5031,2022-07-12,4.0,11649,337.09,133.17,48.45,518.71,10.0,508.71
5032,2023-01-01,5.2,28474,59.71,36.73,12.46,108.9,45.95,62.95
5033,2023-11-19,5.8,865,93.67,900.0,19.79,1013.47,10.0,1003.47
5034,2022-06-24,7.7,4857,141.2,82.89,43.57,267.66,10.0,257.66
5035,2020-10-28,9.6,30335,55.63,67.37,65.55,188.54,68.18,120.36
5036,2020-06-29,7.9,2791,367.37,900.0,14.25,1281.62,10.0,1271.62
5037,2023-03-03,12.3,2298,92.04,103.8,13.04,208.88,10.0,198.88
5038,2019-05-09,10.7,3270,137.85,88.84,29.75,256.45,10.0,246.45
5039,2023-08-23,10.5,10968,118.94,52.98,11.97,183.89,48.66,135.24
5040,2020-08-23,7.8,9327,61.45,57.37,50.38,169.2,45.03,124.17
5041,2020-08-27,5.0,7675,75.75,159.67,40.64,276.06,86.28,189.78
5042,2019-11-23,7.9,1569,72.11,81.02,76.72,229.85,50.28,179.57
5043,2023-11-12,13.9,4839,82.03,65.93,10.84,158.8,24.38,134.42
5044,2021-09-06,1.0,5506,54.07,165.05,16.41,235.54,107.22,128.32
5045,2020-02-08,10.5,272,94.31,32.09,102.57,228.97,85.8,143.17
5046,2020-09-20,7.6,5556,65.08,61.07,20.5,146.64,226.35,-79.71
5047,2023-06-18,13.8,4439,105.33,39.51,46.67,191.51,42.06,149.45
5048,2023-08-26,7.4,14521,174.77,130.79,9.92,315.48,86.77,228.72
5049,2023-06-23,13.3,1751,61.26,211.63,14.4,287.28,73.25,214.03
5050,2023-07-07,8.2,11322,194.77,32.36,14.44,241.57,10.0,231.57
5051,2022-10-14,3.3,14023,386.94,847.87,30.38,1265.2,54.23,1210.97
5052,2023-06-15,10.7,4087,183.8,49.41,13.71,246.91,10.0,236.91
5053,2020-12-18,10.3,2695,56.91,116.02,37.45,210.39,187.73,22.65
5054,2021-11-06,5.4,15957,91.01,188.42,11.13,290.56,150.14,140.42
5055,2019-10-01,6.9,16321,104.14,137.97,300.0,542.11,187.13,354.98
5056,2020-11-15,3.0,3707,95.46,67.16,12.67,175.28,83.66,91.63
5057,2019-04-26,11.0,1758,351.53,95.31,20.38,467.22,90.1,377.12
5058,2021-05-10,9.0,2214,58.27,36.92,25.98,121.16,10.0,111.16
5059,2020-11-23,9.5,325,59.76,220.49,100.19,380.45,48.12,332.33
5060,2022-01-19,10.9,12703,100.83,30.88,14.92,146.63,83.57,63.06
5061,2022-01-10,5.8,131,140.08,109.64,60.86,310.58,81.37,229.21
5062,2019-11-20,6.5,2694,78.11,190.29,48.19,316.59,55.21,261.38
5063,2021-08-18,11.1,1403,71.29,35.32,20.76,127.37,111.33,16.04
5064,2019-04-24,8.4,1457,115.89,36.26,29.1,181.25,10.0,171.25
5065,2023-11-28,12.6,460263,64.54,253.22,11.9,329.66,10.0,319.66
5066,2021-12-17,6.2,16804,94.3,39.32,95.86,229.49,49.11,180.38
5067,2019-06-03,6.4,330,51.57,44.95,21.65,118.18,76.61,41.57
5068,2022-11-28,10.2,8719,81.26,900.0,12.07,993.33,83.98,909.35
5069,2023-07-10,13.2,9993,419.58,32.71,178.59,630.87,25.56,605.32
5070,2022-07-13,10.8,2456,51.24,40.8,25.06,117.1,10.0,107.1
5071,2019-11-11,14.3,7908,111.09,73.55,54.95,239.59,158.08,81.51
5072,2023-10-05,10.8,13109,73.47,43.7,77.23,194.4,10.0,184.4
5073,2021-11-30,6.6,17937,59.57,349.12,13.14,421.83,25.63,396.2
5074,2019-04-15,6.9,357,47.66,46.09,34.39,128.14,36.37,91.77
5075,2022-05-01,8.1,32103,98.07,900.0,22.11,1020.19,21.79,998.4
5076,2022-11-25,7.5,6156,74.49,99.66,13.69,187.84,186.61,1.22
5077,2022-07-25,8.7,5623,69.12,39.39,21.09,129.6,10.0,119.6
5078,2019-12-20,9.6,2688,226.65,105.7,23.1,355.46,126.54,228.91
5079,2021-10-12,9.4,724,115.57,71.79,42.76,230.12,60.12,170.0
5080,2023-11-08,14.4,2638,60.91,38.6,14.31,113.82,10.0,103.82
5081,2021-01-02,12.4,39796,105.4,42.44,20.33,168.17,164.18,3.99
5082,2023-05-23,10.3,1396,321.67,69.2,23.14,414.0,17.79,396.22
5083,2020-12-09,9.4,1124,95.15,116.17,23.25,234.58,10.0,224.58
5084,2022-07-03,5.9,5907,184.21,113.67,9.72,307.6,10.0,297.6
5085,2020-10-12,6.6,7242,53.08,34.37,15.05,102.5,121.47,-18.97
5086,2021-04-03,5.6,5034,152.61,38.59,22.31,213.5,10.0,203.5
5087,2021-08-04,4.2,5128,452.76,67.63,29.15,549.54,50.34,499.2
5088,2020-10-22,5.2,26310,228.57,110.76,23.17,362.5,73.63,288.87
5089,2019-04-09,16.0,57380,66.51,31.62,17.53,115.67,10.0,105.67
5090,2020-08-10,11.6,141104,180.93,86.03,12.38,279.33,85.07,194.27
5091,2019-10-09,8.9,3831,70.6,55.39,12.15,138.14,393.12,-254.98
5092,2020-02-07,11.8,6927,146.36,68.27,88.02,302.65,98.23,204.41
5093,2022-02-06,10.0,4116,74.43,28.09,17.06,119.58,72.67,46.9
5094,2020-11-30,4.3,25447,66.41,71.73,11.98,150.12,67.38,82.74
5095,2019-07-18,1.7,3302,141.42,47.71,31.47,220.61,103.16,117.45
5096,2022-08-19,3.2,611,73.76,57.1,32.96,163.81,99.42,64.39
5097,2019-11-23,5.8,4559,80.25,266.12,86.3,432.67,82.7,349.97
5098,2019-06-03,5.0,967,237.02,42.18,17.05,296.25,105.03,191.21
5099,2020-07-05,8.4,861,128.49,72.6,21.31,222.4,49.88,172.51
5100,2023-07-27,9.6,971,81.83,33.55,92.16,207.53,30.59,176.94
5101,2020-02-09,4.6,4475,58.02,172.48,13.69,244.2,46.09,198.11
5102,2020-04-06,13.5,1163,54.27,183.03,13.7,251.01,213.29,37.72
5103,2019-05-12,4.7,2843,71.57,39.93,12.99,124.5,10.0,114.5
5104,2021-03-01,9.1,4015,105.32,74.37,20.66,200.35,10.0,190.35
5105,2021-05-23,6.7,9798,99.39,53.0,15.26,167.66,146.57,21.09
5106,2019-03-25,9.9,5550,86.69,900.0,100.8,1087.48,10.0,1077.48
5107,2022-11-23,9.1,14324,120.12,113.68,14.87,248.68,132.73,115.94
5108,2021-01-23,10.1,2475,75.81,527.06,14.75,617.62,271.61,346.01
5109,2020-09-19,10.0,44651,116.44,152.3,14.52,283.26,58.67,224.59
5110,2022-02-06,6.5,21083,99.96,55.98,23.72,179.67,188.61,-8.94
5111,2019-08-09,8.8,26220,997.98,96.74,11.11,1105.84,10.0,1095.84
5112,2020-07-06,6.5,4186,58.58,103.01,57.79,219.39,10.0,209.39
5113,2022-10-23,4.2,4266,88.32,34.45,16.47,139.24,60.83,78.41
5114,2022-03-16,9.6,8568,608.88,165.82,38.69,813.4,10.0,803.4
5115,2019-04-22,5.1,6439,65.99,38.28,17.27,121.54,10.0,111.54
5116,2020-09-06,7.7,64,52.75,59.92,22.69,135.36,46.12,89.24
5117,2023-05-01,11.1,488,139.34,740.82,18.85,899.02,44.08,854.94
5118,2021-07-12,10.2,8995,98.23,121.3,16.73,236.26,66.73,169.53
5119,2023-02-26,12.6,12043,157.96,228.31,21.49,407.75,10.0,397.75
5120,2023-03-09,9.7,3493,100.06,107.16,9.87,217.09,220.42,-3.33
5121,2020-04-19,9.5,10534,147.33,107.81,41.22,296.37,600.0,-303.63
5122,2021-04-15,8.7,20751,214.29,103.52,41.23,359.04,77.46,281.58
5123,2019-09-28,16.2,5247,101.88,41.59,54.58,198.05,10.0,188.05
5124,2020-02-25,3.4,10686,94.18,149.8,13.73,257.7,48.16,209.55
5125,2020-12-07,3.6,2322,87.2,45.26,27.8,160.27,23.69,136.58
5126,2022-10-22,4.2,2088,300.15,30.21,13.07,343.43,53.73,289.69
5127,2022-07-27,5.8,5334,1500.0,74.32,14.29,1588.61,101.45,1487.16
5128,2022-07-30,2.8,3424,1230.73,81.27,12.35,1324.35,79.03,1245.32
5129,2019-02-09,10.8,11606,328.19,147.02,31.7,506.91,218.08,288.83
5130,2019-07-08,6.8,4967,68.59,165.48,12.49,246.56,336.73,-90.16
5131,2022-04-02,8.2,40562,60.1,85.4,10.46,155.96,54.69,101.26
5132,2021-09-20,10.9,5292,60.46,85.77,9.44,155.67,10.0,145.67
5133,2023-04-09,4.1,31271,1500.0,49.38,29.05,1578.43,39.32,1539.11
5134,2020-06-19,2.8,14903,111.28,44.63,12.79,168.71,80.21,88.5
5135,2021-10-24,9.4,331,242.53,59.77,10.62,312.93,128.82,184.11
5136,2019-10-17,9.4,1270,70.93,37.84,14.12,122.89,46.97,75.92
5137,2020-03-08,8.9,4249,67.21,82.48,19.31,169.0,37.99,131.01
5138,2020-04-15,8.9,12110,463.81,45.24,12.55,521.6,107.7,413.9
5139,2022-04-19,3.7,165,92.51,87.57,16.6,196.68,10.0,186.68
5140,2022-06-25,9.9,32256,78.73,31.01,186.71,296.46,61.47,234.99
5141,2020-09-19,13.0,10432,50.27,78.52,17.12,145.91,387.11,-241.2
5142,2019-10-06,10.5,1149,77.1,53.19,29.26,159.55,21.61,137.94
5143,2021-05-26,2.3,2526,263.74,167.08,71.87,502.69,48.36,454.33
5144,2020-08-03,10.8,3022,102.9,30.1,25.53,158.53,10.0,148.53
5145,2021-05-12,7.1,70323,94.57,113.79,44.16,252.52,33.28,219.24
5146,2019-09-11,7.5,11178,47.61,69.13,20.2,136.93,60.47,76.46
5147,2019-06-30,7.5,5843,130.12,79.35,13.41,222.88,10.0,212.88
5148,2020-11-11,6.5,3717,89.6,258.2,12.63,360.43,79.62,280.82
5149,2021-04-04,7.9,7697,118.19,263.51,128.9,510.6,73.48,437.12
5150,2023-03-13,3.2,8413,57.53,116.71,19.78,194.03,48.64,145.39
5151,2023-11-20,2.0,63642,285.47,219.65,24.89,530.01,182.12,347.89
5152,2020-11-30,11.2,19300,48.78,79.05,35.16,162.99,67.72,95.26
5153,2020-07-19,12.2,11529,209.61,399.65,15.94,625.2,10.0,615.2
5154,2022-09-11,6.0,38852,512.04,44.21,91.82,648.08,240.77,407.31
5155,2022-10-12,14.2,1031,85.41,35.16,18.9,139.47,161.73,-22.26
5156,2023-08-01,3.8,13569,1500.0,181.47,11.06,1692.53,600.0,1092.53
5157,2020-11-10,5.7,20020,77.12,180.5,16.66,274.28,84.38,189.9
5158,2020-01-26,6.0,19592,67.95,397.99,57.26,523.21,23.86,499.35
5159,2023-06-27,1.3,7334,70.97,71.65,13.09,155.71,66.09,89.62
5160,2022-01-13,8.4,11450,52.3,66.03,22.87,141.2,21.21,119.99
5161,2022-09-02,8.7,4603,90.21,558.65,14.11,662.97,32.76,630.21
5162,2019-07-31,12.7,10335,73.04,44.51,12.13,129.68,52.46,77.21
5163,2023-03-19,9.8,4190,116.82,542.88,14.11,673.82,89.01,584.81
5164,2020-01-19,10.8,42025,190.26,207.37,10.98,408.61,61.71,346.91
5165,2023-09-11,6.2,4957,1500.0,44.14,39.43,1583.57,100.38,1483.19
5166,2019-12-08,7.4,4006,246.69,56.09,18.88,321.65,38.21,283.44
5167,2021-04-23,10.6,2557,60.87,40.96,101.06,202.89,10.0,192.89
5168,2021-11-27,6.4,1463,166.78,84.7,13.57,265.04,76.46,188.58
5169,2023-03-15,11.9,27740,119.45,48.3,12.44,180.18,10.0,170.18
5170,2020-02-24,7.5,7077,796.25,780.91,20.65,1597.81,74.72,1523.1
5171,2021-01-20,4.8,2701,96.77,180.65,20.37,297.79,31.57,266.22
5172,2022-04-07,11.3,1160,86.68,94.84,78.87,260.4,78.94,181.46
5173,2022-09-28,13.9,9875,86.0,39.35,20.6,145.95,283.79,-137.85
5174,2019-11-02,5.8,16680,65.89,900.0,19.54,985.43,75.32,910.11
5175,2023-04-15,6.9,4895,91.51,54.15,43.57,189.23,78.0,111.22
5176,2020-12-02,5.5,7262,90.4,128.99,53.01,272.4,123.89,148.52
5177,2021-05-18,9.0,3876,388.91,53.69,17.53,460.13,512.69,-52.57
5178,2020-06-20,12.1,29544,61.42,62.81,14.43,138.67,10.0,128.67
5179,2022-02-09,7.2,12498,150.59,189.62,10.73,350.94,130.95,219.99
5180,2022-12-05,5.4,2578,97.34,34.96,12.83,145.13,85.56,59.58
5181,2019-07-25,6.1,15554,95.05,55.61,22.57,173.23,10.0,163.23
5182,2022-04-23,4.4,12801,83.68,42.9,21.62,148.2,10.0,138.2
5183,2022-11-06,4.8,1000000,106.59,359.47,19.4,485.47,71.44,414.03
5184,2020-05-10,3.9,4731,96.92,57.8,32.67,187.39,41.04,146.35
5185,2022-11-03,5.6,5382,54.24,161.03,13.92,229.19,39.37,189.82
