Video_ID,Upload_Date,Net_Profit
1997,2021-01-07,11.18
1998,2022-09-17,5.08
1999,2019-06-19,19.19
2000,2020-06-04,6.09
2001,2023-01-26,-32.35
2002,2019-02-09,47.0
2003,2023-04-10,-38.38
2004,2022-07-08,6.53
2005,2022-11-19,14.08
2006,2021-08-12,0.21
2007,2022-06-03,14.11
2008,2021-09-10,29.09
2009,2022-02-21,21.02
2010,2021-09-01,0.3
2011,2019-02-07,-7.26
2012,2019-11-24,-10.88
2013,2022-06-28,-18.94
2014,2022-04-14,-0.6
2015,2023-06-14,-28.02
2016,2021-07-02,0.78
2017,2020-03-29,30.46
2018,2019-02-06,-11.22
2019,2022-09-01,-2.77
2020,2023-09-08,5.11
2021,2021-08-30,12.64
2022,2021-03-06,-13.34
2023,2021-08-30,35.8
2024,2020-08-15,1.67
2025,2022-02-11,-26.77
2026,2021-11-29,-7.58
2027,2022-08-17,25.69
2028,2019-08-12,29.23
2029,2019-11-14,-30.74
2030,2019-12-15,-5.4
2031,2019-04-25,-12.57
2032,2020-11-28,14.24
2033,2022-09-08,-22.52
2034,2023-05-11,32.16
2035,2021-11-29,-29.94
2036,2019-02-09,-2.82
2037,2023-11-08,-23.85
2038,2022-08-05,12.96
2039,2022-07-09,-0.94
2040,2019-08-04,-12.73
2041,2022-03-16,-4.12
2042,2019-12-02,-18.45
2043,2022-04-06,20.66
2044,2019-04-02,33.36
2045,2019-12-19,-8.95
2046,2020-07-24,1.86
2047,2023-05-14,-0.03
2048,2021-03-26,-25.77
2049,2023-09-01,-17.56
2050,2021-02-19,-15.24
2051,2019-12-29,32.4
2052,2020-07-10,6.68
2053,2022-09-30,-19.14
2054,2023-09-13,-14.49
2055,2022-04-08,-20.35
2056,2019-12-22,-39.05
2057,2019-07-10,9.02
2058,2023-08-18,-19.32
2059,2020-02-26,37.15
2060,2020-11-30,-41.69
2061,2019-01-07,19.36
2062,2019-05-13,234.2
2063,2023-11-06,5000.0
2064,2020-07-10,4.39
2065,2021-04-05,22.97
2066,2021-01-30,29.09
2067,2021-11-20,-16.79
2068,2020-06-18,-5.75
2069,2020-03-01,-8.61
2070,2022-11-18,22.42
2071,2020-11-02,26.07
2072,2019-12-29,17.67
2073,2022-12-31,1.34
2074,2023-08-21,-42.62
2075,2023-04-24,14.66
2076,2019-03-23,12.46
2077,2019-12-22,17.82
2078,2022-07-05,7.02
2079,2023-10-08,-15.67
2080,2020-08-11,11.9
2081,2023-03-28,-17.36
2082,2019-10-22,-2.27
2083,2022-06-01,16.47
2084,2023-03-29,9.04
2085,2021-12-05,-17.75
2086,2023-08-18,38.12
2087,2022-02-10,1.24
2088,2022-06-10,-13.38
2089,2019-01-17,-6.73
2090,2019-12-26,-11.67
2091,2022-05-31,4.95
2092,2021-05-15,-22.07
2093,2020-11-30,12.44
2094,2020-03-23,16.41
2095,2021-05-05,10.02
2096,2019-12-31,5.62
2097,2020-11-05,11.54
2098,2021-10-04,9.59
2099,2022-09-11,20.54
2100,2020-04-11,-4.07
2101,2020-02-18,-12.48
2102,2023-01-18,10.07
2103,2020-08-08,21.29
2104,2022-06-10,-10.71
2105,2022-06-01,32.45
2106,2021-09-20,8.33
2107,2022-12-06,18.56
2108,2020-07-25,-23.89
2109,2019-12-01,17.46
2110,2022-05-30,-10.75
2111,2019-02-06,40.88
2112,2021-09-15,9.45
2113,2019-10-05,17.1
2114,2022-05-04,-16.89
2115,2021-07-04,6.03
2116,2020-04-28,23.47
2117,2022-06-19,-5.85
2118,2022-09-09,-14.53
2119,2020-12-31,40.24
2120,2019-07-11,-4.12
2121,2021-11-06,27.93
2122,2020-06-07,-9.27
2123,2021-07-06,-9.2
2124,2020-02-05,-1.83
2125,2021-06-04,14.28
2126,2020-12-05,22.1
2127,2019-01-22,-11.94
2128,2020-04-18,18.3
2129,2022-02-17,2.78
2130,2019-07-29,-6.93
2131,2019-11-02,11.51
2132,2022-07-17,28.78
2133,2020-12-04,9.7
2134,2020-11-17,-13.09
2135,2019-10-12,-2.5
2136,2020-12-16,12.07
2137,2023-08-27,-15.68
2138,2021-02-01,6.29
2139,2022-06-04,-14.06
2140,2021-08-05,7.84
2141,2020-01-16,26.33
2142,2020-04-04,-1.3
2143,2021-10-27,13.28
2144,2019-01-29,20.39
2145,2021-06-25,-7.91
2146,2021-11-22,8.17
2147,2023-07-28,22.29
2148,2021-05-28,21.64
2149,2019-03-20,0.69
2150,2021-08-04,-22.84
2151,2020-04-03,12.94
2152,2020-07-23,3.89
2153,2023-04-11,7.71
2154,2023-02-14,-12.91
2155,2022-12-24,14.2
2156,2021-01-07,-11.23
2157,2022-08-01,-13.33
2158,2020-05-30,-4.97
2159,2022-01-27,18.65
2160,2020-02-01,-29.16
2161,2023-02-21,-17.12
2162,2019-02-08,-15.04
2163,2022-07-18,40.61
2164,2021-06-05,3.92
2165,2021-03-07,-24.09
2166,2019-06-06,-1.79
2167,2022-01-03,20.35
2168,2021-06-02,40.58
2169,2023-12-29,-30.85
2170,2022-02-27,-20.52
2171,2023-09-07,-10.0
2172,2021-08-31,-3.98
2173,2022-01-12,-13.8
2174,2021-11-11,-4.83
2175,2023-01-22,32.13
2176,2023-04-12,-22.93
2177,2023-09-27,8.56
2178,2021-04-28,-15.98
2179,2022-11-06,-30.09
2180,2021-01-17,28.37
2181,2023-01-03,-3.88
2182,2023-06-16,-22.99
2183,2021-09-15,31.54
2184,2019-01-21,13.2
2185,2019-10-30,-11.15
2186,2021-05-18,14.98
2187,2019-03-25,54.05
2188,2023-12-03,-31.4
2189,2023-08-10,-29.95
2190,2023-01-16,6.96
2191,2022-11-11,-40.76
2192,2023-03-11,19.75
2193,2022-07-04,-26.85
2194,2020-07-23,120.88
2195,2021-07-22,32.22
2196,2023-03-31,8.36
2197,2022-03-31,-73.72
2198,2022-04-01,21.79
2199,2021-10-05,3.75
2200,2021-03-03,2.44
2201,2021-03-02,-12.11
2202,2023-03-28,34.16
2203,2023-12-15,3.2
2204,2022-07-18,-7.68
2205,2020-05-06,25.76
2206,2019-07-27,17.68
2207,2023-04-12,-24.31
2208,2023-05-27,8.55
2209,2021-12-19,9.84
2210,2020-03-05,-28.8
2211,2021-09-11,16.94
2212,2023-08-08,-0.64
2213,2023-06-17,43.61
2214,2022-08-25,26.5
2215,2020-06-03,5.66
2216,2020-08-13,4.01
2217,2021-11-16,-44.6
2218,2023-09-06,16.46
2219,2023-05-05,-0.56
2220,2019-07-18,-45.62
2221,2020-01-22,0.25
2222,2019-12-15,31.9
2223,2021-08-17,27.15
2224,2020-11-23,27.13
2225,2023-04-09,-17.63
2226,2020-01-13,40.68
2227,2021-06-17,-5.59
2228,2021-07-04,14.64
2229,2023-05-01,8.71
2230,2020-06-10,-3.08
2231,2022-03-22,3.6
2232,2021-01-03,-31.18
2233,2019-07-25,0.73
2234,2020-03-30,-3.4
2235,2022-07-20,50.22
2236,2022-06-13,-8.66
2237,2023-10-30,-13.75
2238,2020-06-04,2.75
2239,2023-08-29,-15.39
2240,2021-10-13,-28.73
2241,2021-08-13,8.18
2242,2020-12-26,0.22
2243,2021-10-10,21.73
2244,2020-05-15,22.87
2245,2019-04-27,38.28
2246,2020-01-21,4.72
2247,2022-09-29,14.89
2248,2020-08-06,5.42
2249,2020-01-30,-46.76
2250,2021-12-23,25.29
2251,2023-10-07,10.81
2252,2020-12-21,14.29
2253,2019-03-13,-10.13
2254,2023-12-18,-13.02
2255,2019-10-01,-0.47
2256,2022-09-05,10.73
2257,2019-12-04,-40.61
2258,2022-10-21,6.16
2259,2023-02-27,37.82
2260,2020-08-29,-2.67
2261,2019-06-15,-41.89
2262,2023-04-17,-10.01
2263,2019-01-11,5.05
2264,2022-08-17,4.58
2265,2020-12-29,2.89
2266,2021-03-11,40.3
2267,2019-04-12,2.58
2268,2022-12-19,4.35
2269,2022-11-16,-156.36
2270,2021-02-17,17.87
2271,2019-08-02,35.15
2272,2023-09-11,-12.77
2273,2022-01-16,-1.55
2274,2023-04-26,-45.07
2275,2020-02-05,-17.49
2276,2020-08-10,39.06
2277,2021-06-07,-5.42
2278,2021-12-05,4.51
2279,2023-08-23,-15.96
2280,2023-01-26,-28.32
2281,2020-08-14,-5.09
2282,2022-08-26,5.82
2283,2022-01-14,0.5
2284,2019-04-02,29.66
2285,2023-08-11,3.3
2286,2020-11-03,-14.69
2287,2020-12-14,-14.97
2288,2021-07-24,-34.87
2289,2019-08-30,2.49
2290,2019-01-02,-1.45
2291,2019-08-13,30.04
2292,2021-03-11,-23.17
2293,2023-11-04,-14.04
2294,2020-08-11,-13.07
2295,2019-04-26,-7.7
2296,2023-08-17,-22.79
2297,2021-07-06,-7.47
2298,2022-01-31,1.25
2299,2019-07-13,-6.85
2300,2022-04-04,24.51
2301,2021-05-20,-1.32
2302,2019-03-31,2.13
2303,2023-09-06,22.33
2304,2019-05-02,-2.08
2305,2019-05-23,-23.96
2306,2021-09-20,-21.72
2307,2019-04-16,-29.03
2308,2021-06-05,-24.64
2309,2020-03-03,39.15
2310,2022-08-21,-25.14
2311,2019-11-13,-1.47
2312,2020-09-26,-3.04
2313,2019-01-09,-4.83
2314,2021-02-12,-12.82
2315,2022-01-01,9.56
2316,2022-10-14,-37.88
2317,2019-08-11,-25.28
2318,2022-12-10,23.16
2319,2020-07-06,-22.06
2320,2022-10-25,25.28
2321,2020-12-16,29.42
2322,2022-07-11,27.35
2323,2023-09-10,12.43
2324,2022-09-03,-28.01
2325,2022-01-12,-30.46
2326,2022-09-03,-21.34
2327,2019-04-21,-20.27
2328,2019-09-08,-25.89
2329,2020-01-18,-12.51
2330,2019-01-07,16.84
2331,2020-04-03,13.46
2332,2022-01-12,8.26
2333,2019-07-27,-3.76
2334,2021-06-18,-5.04
2335,2022-11-14,-102.16
2336,2022-08-30,-24.7
2337,2019-01-22,19.07
2338,2020-02-14,-25.53
2339,2021-06-13,-17.23
2340,2020-05-29,-18.28
2341,2022-02-24,7.71
2342,2021-03-19,-27.04
2343,2023-09-20,-25.09
2344,2021-05-23,7.36
2345,2019-01-14,-10.22
2346,2021-08-28,17.24
2347,2021-09-04,16.12
2348,2021-10-10,-7.83
2349,2021-11-01,2.81
2350,2019-03-28,41.28
2351,2023-03-28,16.24
2352,2021-06-27,10.63
2353,2023-04-10,32.44
2354,2022-08-17,-17.63
2355,2022-06-20,26.58
2356,2019-05-02,7.71
2357,2022-03-16,28.24
2358,2023-05-10,-10.16
2359,2021-01-19,30.06
2360,2022-10-11,-33.8
2361,2020-11-15,-3.6
2362,2023-10-23,3.3
2363,2023-07-13,12.68
2364,2019-11-05,-40.77
2365,2020-11-25,-25.14
2366,2019-10-15,-21.45
2367,2019-11-03,-6.43
2368,2023-06-06,-15.05
2369,2021-07-02,5.55
2370,2023-10-13,29.67
2371,2020-10-23,-4.74
2372,2020-07-02,29.32
2373,2022-10-07,-9.04
2374,2019-11-08,-4.28
2375,2021-05-22,19.9
2376,2021-12-18,1.77
2377,2023-07-25,-19.36
2378,2021-07-12,27.46
2379,2023-10-04,-11.44
2380,2021-01-24,37.93
2381,2019-02-04,-7.15
2382,2020-03-20,-26.78
2383,2019-04-03,-12.53
2384,2022-05-15,-27.17
2385,2019-12-19,-1.09
2386,2021-06-21,-15.52
2387,2022-09-17,-24.49
2388,2021-05-11,-7.54
2389,2023-10-15,3.24
2390,2019-06-08,9.28
2391,2021-08-14,5.91
2392,2019-01-24,28.44
2393,2020-02-08,-2.7
2394,2021-03-15,-38.89
2395,2020-05-30,6.95
2396,2021-01-01,-0.41
2397,2022-10-19,18.17
2398,2022-11-06,-21.81
2399,2020-06-15,20.34
2400,2021-08-13,5.29
2401,2019-06-01,3.12
2402,2023-05-05,18.04
2403,2023-09-09,22.79
2404,2021-08-04,21.53
2405,2020-08-30,-49.27
2406,2023-06-29,-28.4
2407,2020-02-24,-8.75
2408,2022-06-27,-26.24
2409,2022-02-14,-12.6
2410,2021-05-15,-0.77
2411,2023-03-16,-8.51
2412,2023-10-30,-0.26
2413,2020-07-31,29.52
2414,2019-12-01,37.1
2415,2022-12-12,4.21
2416,2021-07-20,41.54
2417,2023-12-03,-6.44
2418,2019-10-22,-12.54
2419,2021-01-24,-0.02
2420,2022-10-26,-6.28
2421,2019-07-05,12.94
2422,2022-06-23,0.15
2423,2020-09-28,31.25
2424,2022-07-15,2.2
2425,2023-07-25,-15.0
2426,2022-06-14,-10.08
2427,2020-06-13,-11.66
2428,2023-04-25,14.28
2429,2019-01-21,-2.11
2430,2021-06-29,-4.16
2431,2023-10-27,10.28
2432,2021-05-16,8.71
2433,2021-03-04,14.14
2434,2023-03-24,5.91
2435,2019-04-10,-20.12
2436,2021-01-21,-9.17
2437,2020-04-22,-9.24
2438,2023-06-11,-15.81
2439,2022-08-14,20.94
2440,2021-07-28,-3.09
2441,2020-06-09,2.67
2442,2019-11-30,8.07
2443,2019-01-02,3.96
2444,2020-01-10,7.52
2445,2019-10-20,48.15
2446,2021-04-16,10.34
2447,2021-10-01,-23.92
2448,2020-07-06,7.77
2449,2019-11-14,3.19
2450,2023-03-06,-10.77
2451,2020-01-16,-49.64
2452,2023-07-05,4.62
2453,2019-01-14,-5.16
2454,2020-05-18,-23.91
2455,2019-08-19,-11.07
2456,2022-01-12,-4.86
2457,2019-05-10,-11.44
2458,2023-11-02,5.72
2459,2021-04-17,2.24
2460,2022-03-14,14.85
2461,2021-06-09,24.98
2462,2019-01-28,10.35
2463,2019-03-07,-14.95
2464,2022-04-01,2.97
2465,2022-06-06,-33.47
2466,2019-09-18,-8.93
2467,2023-01-12,-50.63
2468,2022-12-18,-10.4
2469,2020-04-04,-8.34
2470,2023-08-27,12.87
2471,2019-10-28,-19.24
2472,2021-07-07,3.53
2473,2022-08-19,-7.79
2474,2019-10-14,-9.34
2475,2022-11-19,-15.43
2476,2021-10-30,4.75
2477,2023-09-27,10.17
2478,2020-09-21,-23.24
2479,2019-09-27,0.97
2480,2020-08-14,5.15
2481,2023-06-17,15.16
2482,2023-12-07,-12.43
2483,2021-04-23,-8.71
2484,2021-05-11,-25.82
2485,2022-10-16,-9.98
2486,2022-07-04,-21.82
2487,2019-05-13,-41.54
2488,2022-07-23,9.55
2489,2023-12-05,-22.63
2490,2023-09-03,-19.43
2491,2021-08-29,-10.95
2492,2020-05-27,26.73
2493,2019-11-09,-11.42
2494,2020-07-29,-4.99
2495,2021-06-04,30.69
2496,2022-07-31,10.15
2497,2022-02-18,-28.13
2498,2022-02-04,-37.19
2499,2020-11-17,2.61
2500,2022-05-12,45.74
2501,2019-06-14,27.33
2502,2019-11-01,4.77
2503,2023-03-01,16.3
2504,2023-07-14,24.23
2505,2023-04-29,-31.91
2506,2019-06-05,5.16
2507,2022-10-22,26.57
2508,2023-10-09,41.18
2509,2020-09-11,10.87
2510,2022-06-28,-26.92
2511,2021-08-14,11.47
2512,2019-11-30,13.11
2513,2023-07-24,17.49
2514,2021-08-26,6.61
2515,2020-05-25,34.16
2516,2022-08-09,6.01
2517,2021-11-09,2.18
2518,2019-10-09,-58.13
2519,2021-03-07,2.08
2520,2021-10-21,7.45
2521,2019-04-29,2.49
2522,2021-11-24,14.09
2523,2019-07-17,-31.76
2524,2020-04-29,-3.11
2525,2023-11-16,9.39
2526,2021-12-18,5.14
2527,2021-04-16,-25.56
2528,2022-03-30,9.55
2529,2021-10-05,0.7
2530,2020-11-21,14.42
2531,2022-05-14,14.58
2532,2021-11-01,9.24
2533,2020-05-04,-1.76
2534,2019-10-03,4.67
2535,2020-11-23,5.18
2536,2019-08-30,26.5
2537,2022-05-24,53.52
2538,2022-06-28,46.9
2539,2019-05-06,-52.78
2540,2019-08-05,-10.57
2541,2022-08-22,-17.12
2542,2023-12-26,19.73
2543,2022-04-23,30.77
2544,2021-11-28,11.69
2545,2022-05-31,-5.09
2546,2022-04-22,14.94
2547,2020-05-09,24.05
2548,2020-03-02,13.35
2549,2022-04-16,15.63
2550,2021-07-07,-1.4
2551,2022-12-22,-25.3
2552,2022-08-10,25.85
2553,2019-05-31,59.7
2554,2020-01-19,-26.87
2555,2023-07-20,12.58
2556,2019-11-04,-16.24
2557,2022-09-21,9.6
2558,2021-01-15,-27.5
2559,2021-06-10,13.29
2560,2020-01-10,11.24
2561,2021-10-28,14.92
2562,2022-09-26,13.75
2563,2019-05-09,3.26
2564,2021-10-11,14.56
2565,2023-12-05,-8.68
2566,2020-10-30,12.01
2567,2022-10-07,-8.92
2568,2022-10-13,12.31
2569,2020-05-31,-5.05
2570,2023-02-27,9.34
2571,2019-03-27,-6.04
2572,2022-04-13,-4.59
2573,2022-05-01,-4.4
2574,2019-11-07,-26.4
2575,2022-02-16,17.42
2576,2022-05-26,-45.61
2577,2020-03-02,-33.81
2578,2022-12-08,-10.38
2579,2019-04-24,-13.43
2580,2022-03-14,8.31
2581,2023-04-11,-4.13
2582,2023-07-30,16.86
2583,2019-10-30,-24.27
2584,2021-01-13,8.19
2585,2020-08-10,19.02
2586,2021-09-13,-8.46
2587,2019-12-11,10.15
2588,2021-03-24,-0.16
2589,2021-03-11,24.39
2590,2021-10-21,1.08
2591,2022-03-16,27.61
2592,2022-08-03,-11.61
2593,2023-08-05,-25.72
2594,2021-12-12,-1.51
2595,2022-08-20,16.11
2596,2021-12-28,8.07
2597,2019-12-27,4.71
2598,2023-06-14,3.79
2599,2022-05-28,10.29
2600,2021-10-06,-7.26
2601,2020-12-04,-5.92
2602,2020-07-28,13.51
2603,2023-05-28,4.04
2604,2022-03-30,1.56
2605,2023-09-01,0.89
2606,2022-01-17,-8.46
2607,2020-11-18,0.14
2608,2021-02-19,1.73
2609,2020-08-07,-33.59
2610,2023-11-16,5.85
2611,2020-08-11,7.22
2612,2022-03-28,30.91
2613,2020-05-03,-6.53
2614,2021-08-28,26.46
2615,2022-09-09,12.73
2616,2023-06-22,-18.43
2617,2022-11-05,-24.64
2618,2022-01-30,-12.52
2619,2020-05-08,0.4
2620,2023-07-26,-34.91
2621,2023-06-26,-5.54
2622,2019-01-19,-6.87
2623,2023-01-17,0.84
2624,2023-02-14,40.71
2625,2023-06-06,-30.6
2626,2020-02-01,8.18
2627,2021-09-27,10.38
2628,2022-07-26,-9.49
2629,2021-04-30,-0.17
2630,2022-10-20,16.16
2631,2022-09-16,-0.71
2632,2023-07-23,-37.61
2633,2022-09-29,6.58
2634,2021-04-01,18.36
2635,2020-03-30,-10.92
2636,2023-06-13,22.34
2637,2020-12-25,18.86
2638,2023-08-06,25.58
2639,2021-12-24,19.4
2640,2022-01-04,48.54
2641,2020-12-11,22.94
2642,2019-05-23,2.03
2643,2021-07-05,17.05
2644,2021-04-07,3.17
2645,2020-08-27,-5.41
2646,2023-02-05,-22.52
2647,2022-12-11,-0.88
2648,2019-11-01,29.73
2649,2021-01-05,-14.72
2650,2023-03-01,7.94
2651,2019-10-18,-7.0
2652,2019-04-12,0.82
2653,2022-07-14,1.11
2654,2021-05-16,4.89
2655,2021-08-25,49.06
2656,2023-07-04,-9.13
2657,2021-08-31,1.99
2658,2021-04-21,-4.6
2659,2021-08-19,-26.68
2660,2021-07-30,18.55
2661,2023-12-06,-15.97
2662,2021-10-23,34.1
2663,2019-03-26,-45.07
2664,2023-12-23,9.75
2665,2019-11-24,35.06
2666,2021-03-26,9.49
2667,2023-01-13,-10.41
2668,2020-03-29,-16.62
2669,2020-09-20,-43.92
2670,2022-05-29,37.55
2671,2022-03-23,-28.34
2672,2020-10-26,1.18
2673,2019-01-12,-7.78
2674,2022-03-02,2.43
2675,2019-10-31,-21.79
2676,2022-08-09,-11.94
2677,2021-09-01,16.1
2678,2022-08-16,7.01
2679,2023-10-30,-34.21
2680,2021-02-21,13.33
2681,2019-02-12,-21.42
2682,2021-08-01,-30.28
2683,2019-12-09,-3.2
2684,2022-09-11,47.04
2685,2020-05-12,-6.65
2686,2019-12-30,1.61
2687,2021-06-09,14.25
2688,2020-03-02,-21.14
2689,2021-10-01,3.9
2690,2019-01-21,-16.42
2691,2020-02-11,9.95
2692,2020-09-10,8.89
2693,2021-10-11,5.74
2694,2019-12-02,5.19
2695,2022-02-14,40.95
2696,2022-02-21,5.69
2697,2020-02-03,-0.74
2698,2021-03-03,6.53
2699,2020-12-15,-19.34
2700,2019-02-20,-17.62
2701,2023-12-12,-19.73
2702,2019-11-20,-15.0
2703,2021-02-27,-10.89
2704,2019-05-21,-4.83
2705,2020-04-14,-4.65
2706,2021-02-25,-1.22
2707,2022-09-19,26.75
2708,2021-08-21,24.58
2709,2021-10-04,5.59
2710,2020-01-08,-15.24
2711,2023-05-07,80.05
2712,2020-05-08,-16.53
2713,2023-04-12,11.01
2714,2023-08-20,4.02
2715,2021-01-20,-18.66
2716,2022-03-25,-11.34
2717,2019-10-18,6.01
2718,2023-07-30,-2.28
2719,2022-03-13,52.65
2720,2019-04-16,-3.36
2721,2022-12-14,-18.8
2722,2020-10-31,2.0
2723,2023-08-09,-6.76
2724,2019-01-02,-33.66
2725,2020-08-11,17.95
2726,2020-10-05,19.18
2727,2019-03-31,15.42
2728,2022-09-30,6.3
2729,2019-12-16,-5.48
2730,2023-01-22,2.46
2731,2022-07-10,-9.9
2732,2022-10-06,-12.83
2733,2022-02-05,31.18
2734,2023-05-29,-9.23
2735,2021-11-28,12.62
2736,2021-06-27,-9.9
2737,2019-06-08,12.24
2738,2023-05-26,-5.21
2739,2021-08-16,-4.38
2740,2019-11-08,0.79
2741,2022-06-18,7.89
2742,2020-03-20,-11.64
2743,2019-10-25,-3.01
2744,2021-08-09,28.41
2745,2019-02-05,-33.09
2746,2022-01-12,18.53
2747,2023-01-15,0.24
2748,2023-12-04,-6.93
2749,2022-11-09,-5.53
2750,2022-04-10,0.52
2751,2022-10-31,22.36
2752,2023-09-05,0.38
2753,2022-10-17,-12.89
2754,2020-07-12,14.77
2755,2021-06-09,-5.01
2756,2019-05-21,9.63
2757,2021-06-05,5.54
2758,2022-02-15,-27.1
2759,2022-07-24,8.25
2760,2020-12-26,-30.83
2761,2022-05-28,-1.58
2762,2021-11-15,-20.81
2763,2020-06-04,-39.74
2764,2023-12-12,3.88
2765,2019-01-10,16.79
2766,2021-09-10,-0.29
2767,2020-01-13,20.57
2768,2023-07-15,2.89
2769,2023-07-19,3.45
2770,2020-11-12,-16.4
2771,2020-08-06,11.35
2772,2019-06-01,11.25
2773,2020-12-20,-9.57
2774,2021-12-08,-28.69
2775,2022-03-23,7.85
2776,2021-05-08,15.39
2777,2022-08-09,3.63
2778,2023-05-23,33.15
2779,2019-02-19,-15.71
2780,2020-10-25,37.57
2781,2020-06-14,57.37
2782,2023-06-24,-9.04
2783,2021-12-19,-18.3
2784,2022-04-05,-7.01
2785,2022-05-10,-30.31
2786,2021-05-06,-4.95
2787,2019-05-26,2.68
2788,2021-07-03,19.56
2789,2023-08-27,9.66
2790,2021-09-19,3.45
2791,2023-01-02,43.32
2792,2019-08-30,11.34
2793,2020-08-03,37.0
2794,2020-11-17,17.91
2795,2023-05-04,27.36
2796,2020-04-27,23.13
2797,2022-02-05,18.3
2798,2022-06-03,4.98
2799,2020-11-03,18.44
2800,2020-09-22,-11.66
2801,2020-10-22,-13.78
2802,2020-10-23,-29.61
2803,2022-12-26,10.89
2804,2021-03-15,19.92
2805,2023-08-06,-20.0
2806,2020-02-23,-3.57
2807,2021-09-14,32.29
2808,2023-01-18,14.04
2809,2022-03-29,13.04
2810,2023-03-27,-284.2
2811,2020-10-11,-5.9
2812,2021-08-26,-56.5
2813,2020-08-12,9.64
2814,2022-01-05,43.74
2815,2020-05-23,5.6
2816,2020-03-16,-38.11
2817,2022-07-01,-4.91
2818,2021-07-09,18.43
2819,2021-02-08,19.63
2820,2022-09-05,31.64
2821,2019-09-20,20.75
2822,2023-06-09,-39.6
2823,2023-08-09,5.52
2824,2023-04-27,-29.3
2825,2022-10-29,13.22
2826,2020-09-28,13.61
2827,2022-04-05,-16.06
2828,2023-11-12,-6.58
2829,2020-04-03,-12.7
2830,2021-09-25,14.74
2831,2022-07-27,0.36
2832,2020-11-30,-13.41
2833,2019-10-29,17.09
2834,2023-04-04,12.21
2835,2023-05-23,16.62
2836,2022-05-26,-24.07
2837,2022-01-30,-10.45
2838,2020-07-07,13.59
2839,2019-10-15,-26.94
2840,2022-04-05,-32.56
2841,2020-09-12,-15.06
2842,2021-10-02,25.64
2843,2019-02-05,0.65
2844,2021-01-13,12.44
2845,2023-10-31,-19.03
2846,2019-12-19,-15.97
2847,2023-08-27,27.63
2848,2019-03-14,11.58
2849,2020-10-09,-22.28
2850,2022-10-08,-40.43
2851,2021-12-29,-29.37
2852,2020-02-29,-22.7
2853,2021-09-25,-29.81
2854,2020-12-08,-0.02
2855,2023-12-10,14.27
2856,2020-07-14,-1.69
2857,2021-04-07,-24.29
2858,2023-07-24,9.7
2859,2021-08-13,-6.06
2860,2020-05-31,-38.83
2861,2020-03-03,5.3
2862,2023-04-12,7.77
2863,2019-06-09,22.17
2864,2019-05-29,17.77
2865,2021-02-14,-11.25
2866,2022-06-07,-5.59
2867,2023-10-02,1.73
2868,2023-05-05,4.46
2869,2019-03-08,31.46
2870,2021-10-10,26.56
2871,2020-01-16,-8.38
2872,2019-02-27,24.1
2873,2022-07-06,24.26
2874,2019-12-08,18.34
2875,2022-02-27,-31.51
2876,2020-12-27,1.77
2877,2022-04-10,-4.36
2878,2021-02-08,11.21
2879,2020-09-05,-17.38
2880,2022-05-17,16.78
2881,2019-12-20,4.06
2882,2023-02-03,19.41
2883,2023-12-27,-14.93
2884,2019-04-26,4.48
2885,2022-07-11,18.19
2886,2020-10-23,-49.95
2887,2023-01-05,12.76
2888,2023-04-21,-6.54
2889,2020-03-28,-0.19
2890,2023-02-09,25.54
2891,2019-10-14,22.21
2892,2022-08-19,-16.72
2893,2021-10-13,-34.16
2894,2019-11-07,-0.47
2895,2019-07-27,23.62
2896,2020-09-09,26.64
2897,2020-03-21,-42.48
2898,2020-10-31,10.67
2899,2020-09-24,8.35
2900,2019-02-24,14.56
2901,2021-06-30,-1.48
2902,2021-11-01,-41.18
2903,2020-10-18,-10.4
2904,2022-11-24,-19.6
2905,2023-07-30,-19.68
2906,2021-09-06,14.88
2907,2020-05-29,-3.55
2908,2023-08-07,9.42
2909,2023-04-15,23.69
2910,2019-08-25,-32.82
2911,2022-07-26,31.5
2912,2019-12-14,35.37
2913,2020-09-18,-36.43
2914,2022-02-01,13.62
2915,2020-09-21,39.47
2916,2023-03-21,-23.38
2917,2022-06-25,-24.01
2918,2019-12-30,16.9
2919,2019-11-17,5.05
2920,2023-07-15,4.57
2921,2019-10-13,-4.21
2922,2019-05-29,4.18
2923,2022-01-12,-49.74
2924,2020-02-10,-9.47
2925,2021-09-04,-0.91
2926,2020-03-31,-42.79
2927,2023-11-02,10.47
2928,2021-03-10,-0.47
2929,2022-03-30,-14.06
2930,2021-10-09,-13.2
2931,2021-02-22,-20.76
2932,2020-04-04,-12.82
2933,2023-04-23,7.8
2934,2023-03-04,8.75
2935,2021-01-07,20.73
2936,2020-05-23,-4.32
2937,2023-08-05,9.36
2938,2020-04-25,-28.4
2939,2023-08-14,4.46
2940,2019-04-24,-4.6
2941,2021-01-18,9.08
2942,2023-05-21,-6.62
2943,2019-12-27,-7.73
2944,2019-12-07,-18.49
2945,2021-02-08,20.34
2946,2021-01-30,-10.97
2947,2021-08-26,36.97
2948,2020-03-24,-28.48
2949,2021-04-14,34.84
2950,2022-04-18,-42.12
2951,2023-09-22,-4.44
2952,2022-12-01,-9.25
2953,2023-08-17,9.22
2954,2022-05-04,15.84
2955,2023-01-29,38.19
2956,2019-11-07,-7.39
2957,2019-09-19,-13.67
2958,2022-12-13,22.11
2959,2020-02-10,-2.56
2960,2019-05-23,-14.23
2961,2019-12-08,-4.39
2962,2022-09-01,-12.13
